province_code,canton_code,parroquia_code,province_name,canton_name,parroquia_name,pmb_start_date
13,16,50,MANABI,24 DE MAYO,SUCRE,#N/A
13,16,51,MANABI,24 DE MAYO,BELLAVISTA,#N/A
13,16,52,MANABI,24 DE MAYO,NOBOA,#N/A
13,16,53,MANABI,24 DE MAYO,ARQ. SIXTO DURAN BALLEN,#N/A
22,2,50,ORELLANA,AGUARICO,NUEVO ROCAFUERTE,4/6/18
22,2,51,ORELLANA,AGUARICO,CAPITAN AUGUSTO RIVADENEYRA,4/6/18
22,2,52,ORELLANA,AGUARICO,CONONACO,4/6/18
22,2,53,ORELLANA,AGUARICO,SANTA MARIA DE HUIRIRIMA,4/6/18
22,2,54,ORELLANA,AGUARICO,TIPUTINI,4/6/18
22,2,55,ORELLANA,AGUARICO,YASUNI,4/6/18
6,2,50,CHIMBORAZO,ALAUSI,ALAUSI,8/30/17
6,2,51,CHIMBORAZO,ALAUSI,ACHUPALLAS,8/30/17
6,2,53,CHIMBORAZO,ALAUSI,GUASUNTOS,8/30/17
6,2,54,CHIMBORAZO,ALAUSI,HUIGRA,8/30/17
6,2,55,CHIMBORAZO,ALAUSI,MULTITUD,8/30/17
6,2,56,CHIMBORAZO,ALAUSI,PISTISHI (NARIZ DEL DIABLO),8/30/17
6,2,57,CHIMBORAZO,ALAUSI,PUMALLACTA,8/30/17
6,2,58,CHIMBORAZO,ALAUSI,SEVILLA,8/30/17
6,2,59,CHIMBORAZO,ALAUSI,SIBAMBE,8/30/17
6,2,60,CHIMBORAZO,ALAUSI,TIXAN,8/30/17
9,2,50,GUAYAS,ALFREDO BAQUERIZO MORENO (JUJAN),ALFREDO BAQUERIZO MORENO (JUJAN),4/26/19
18,1,50,TUNGURAHUA,AMBATO,AMBATO,#N/A
18,1,51,TUNGURAHUA,AMBATO,AMBATILLO,#N/A
18,1,52,TUNGURAHUA,AMBATO,ATAHUALPA (CHISALATA) ,#N/A
18,1,53,TUNGURAHUA,AMBATO,AUGUSTO N. MARTINEZ (MUNDUGLEO),#N/A
18,1,54,TUNGURAHUA,AMBATO,CONSTANTINO FERNANDEZ (CAB. EN CULLITAHUA),#N/A
18,1,55,TUNGURAHUA,AMBATO,HUACHI GRANDE,#N/A
18,1,56,TUNGURAHUA,AMBATO,IZAMBA,#N/A
18,1,57,TUNGURAHUA,AMBATO,JUAN BENIGNO VELA,#N/A
18,1,58,TUNGURAHUA,AMBATO,MONTALVO,#N/A
18,1,59,TUNGURAHUA,AMBATO,PASA,#N/A
18,1,60,TUNGURAHUA,AMBATO,PICAIGUA,#N/A
18,1,61,TUNGURAHUA,AMBATO,PILAGÜIN (PILAHÜIN),#N/A
18,1,62,TUNGURAHUA,AMBATO,QUISAPINCHA (QUIZAPINCHA),#N/A
18,1,63,TUNGURAHUA,AMBATO,SAN BARTOLOME DE PINLLOG,#N/A
18,1,64,TUNGURAHUA,AMBATO,SAN FERNANDO (PASA SAN FERNANDO),#N/A
18,1,65,TUNGURAHUA,AMBATO,SANTA ROSA,#N/A
18,1,66,TUNGURAHUA,AMBATO,TOTORAS,#N/A
18,1,67,TUNGURAHUA,AMBATO,CUNCHIBAMBA,#N/A
18,1,68,TUNGURAHUA,AMBATO,UNAMUNCHO,#N/A
10,2,50,IMBABURA,ANTONIO ANTE,ATUNTAQUI,4/5/18
10,2,51,IMBABURA,ANTONIO ANTE,IMBAYA (SAN LUIS DE COBUENDO) ,4/5/18
10,2,52,IMBABURA,ANTONIO ANTE,SAN FRANCISCO DE NATABUELA,4/5/18
10,2,53,IMBABURA,ANTONIO ANTE,SAN JOSE DE CHALTURA,4/5/18
10,2,54,IMBABURA,ANTONIO ANTE,SAN ROQUE,4/5/18
16,4,50,PASTAZA,ARAJUNO,ARAJUNO,2/20/19
16,4,51,PASTAZA,ARAJUNO,CURARAY,2/20/19
15,3,50,NAPO,ARCHIDONA,ARCHIDONA,2/6/18
15,3,52,NAPO,ARCHIDONA,COTUNDO,2/6/18
15,3,54,NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,2/6/18
7,2,50,EL ORO,ARENILLAS,ARENILLAS,6/7/19
7,2,51,EL ORO,ARENILLAS,CHACRAS,6/7/19
7,2,54,EL ORO,ARENILLAS,PALMALES,6/7/19
7,2,55,EL ORO,ARENILLAS,CARCABON,6/7/19
8,6,50,ESMERALDAS,ATACAMES,ATACAMES,1/11/18
8,6,51,ESMERALDAS,ATACAMES,LA UNION,1/11/18
8,6,52,ESMERALDAS,ATACAMES,SUA  (CAB. EN LA BOCANA) ,1/11/18
8,6,53,ESMERALDAS,ATACAMES,TONCHIGÜE,1/11/18
8,6,54,ESMERALDAS,ATACAMES,TONSUPA,1/11/18
7,3,50,EL ORO,ATAHUALPA,PACCHA,1/16/18
7,3,51,EL ORO,ATAHUALPA,AYAPAMBA,1/16/18
7,3,52,EL ORO,ATAHUALPA,CORDONCILLO,1/16/18
7,3,53,EL ORO,ATAHUALPA,MILAGRO,1/16/18
7,3,54,EL ORO,ATAHUALPA,SAN JOSE,1/16/18
7,3,55,EL ORO,ATAHUALPA,SAN JUAN DE CERRO AZUL,1/16/18
3,1,50,CAÑAR,AZOGUES,AZOGUES,#N/A
3,1,51,CAÑAR,AZOGUES,COJITAMBO,#N/A
3,1,53,CAÑAR,AZOGUES,GUAPAN,#N/A
3,1,54,CAÑAR,AZOGUES,JAVIER LOYOLA (CHUQUIPATA) ,#N/A
3,1,55,CAÑAR,AZOGUES,LUIS CORDERO,#N/A
3,1,56,CAÑAR,AZOGUES,PINDILIG,#N/A
3,1,57,CAÑAR,AZOGUES,RIVERA,#N/A
3,1,58,CAÑAR,AZOGUES,SAN MIGUEL,#N/A
3,1,60,CAÑAR,AZOGUES,TADAY,#N/A
12,2,50,LOS RIOS,BABA,BABA,8/30/17
12,2,51,LOS RIOS,BABA,GUARE,8/30/17
12,2,52,LOS RIOS,BABA,ISLA DE BEJUCAL,8/30/17
12,1,50,LOS RIOS,BABAHOYO,BABAHOYO,12/4/19
12,1,52,LOS RIOS,BABAHOYO,CARACOL,12/4/19
12,1,53,LOS RIOS,BABAHOYO,FEBRES CORDERO (LAS JUNTAS) (CAB. EN MATA DE CACAO),12/4/19
12,1,54,LOS RIOS,BABAHOYO,PIMOCHA,12/4/19
12,1,55,LOS RIOS,BABAHOYO,LA UNION,12/4/19
9,3,50,GUAYAS,BALAO,BALAO,11/29/17
7,4,50,EL ORO,BALSAS,BALSAS,1/16/18
7,4,51,EL ORO,BALSAS,BELLAMARIA,1/16/18
9,4,50,GUAYAS,BALZAR,BALZAR,2/26/18
18,2,50,TUNGURAHUA,BAÑOS DE AGUA SANTA,BAÑOS DE AGUA SANTA,11/1/18
18,2,51,TUNGURAHUA,BAÑOS DE AGUA SANTA,LLIGUA,11/1/18
18,2,52,TUNGURAHUA,BAÑOS DE AGUA SANTA,RIO NEGRO,11/1/18
18,2,53,TUNGURAHUA,BAÑOS DE AGUA SANTA,RIO VERDE,11/1/18
18,2,54,TUNGURAHUA,BAÑOS DE AGUA SANTA,ULBA,11/1/18
3,2,50,CAÑAR,BIBLIAN, BIBLIAN,8/28/19
3,2,51,CAÑAR,BIBLIAN,NAZON (CAB. EN PAMPA DE DOMINGUEZ),8/28/19
3,2,52,CAÑAR,BIBLIAN,SAN FRANCISCO DE SAGEO,8/28/19
3,2,53,CAÑAR,BIBLIAN,TURUPAMBA,8/28/19
3,2,54,CAÑAR,BIBLIAN,JERUSALEN,8/28/19
4,2,50,CARCHI,BOLIVAR, BOLIVAR,6/17/19
4,2,51,CARCHI,BOLIVAR,GARCIA MORENO,6/17/19
4,2,52,CARCHI,BOLIVAR,LOS ANDES,6/17/19
4,2,53,CARCHI,BOLIVAR,MONTE OLIVO,6/17/19
4,2,54,CARCHI,BOLIVAR,SAN VICENTE DE PUSIR,6/17/19
4,2,55,CARCHI,BOLIVAR,SAN RAFAEL,6/17/19
13,2,50,MANABI,BOLIVAR,CALCETA,6/17/19
13,2,51,MANABI,BOLIVAR,MEMBRILLO,6/17/19
13,2,52,MANABI,BOLIVAR,QUIROGA,6/17/19
12,10,50,LOS RIOS,BUENA FE,SAN JACINTO DE BUENA FE,11/19/18
12,10,51,LOS RIOS,BUENA FE,PATRICIA PILAR,11/19/18
2,6,50,BOLIVAR,CALUMA, CALUMA ,1/31/18
11,2,50,LOJA,CALVAS,CARIAMANGA,3/29/19
11,2,51,LOJA,CALVAS,COLAISACA,3/29/19
11,2,52,LOJA,CALVAS,EL LUCERO,3/29/19
11,2,53,LOJA,CALVAS,UTUANA,3/29/19
11,2,54,LOJA,CALVAS,SANGUILLIN,3/29/19
1,15,50,AZUAY,CAMILO PONCE ENRIQUEZ,CAMILO PONCE ENRIQUEZ,3/22/19
3,3,50,CAÑAR,CAÑAR,CAÑAR,#N/A
3,3,51,CAÑAR,CAÑAR,CHONTAMARCA,#N/A
3,3,52,CAÑAR,CAÑAR,CHOROCOPTE,#N/A
3,3,53,CAÑAR,CAÑAR,GENERAL MORALES (SOCARTE) ,#N/A
3,3,54,CAÑAR,CAÑAR,GUALLETURO,#N/A
3,3,55,CAÑAR,CAÑAR,HONORATO VASQUEZ (TAMBO VIEJO) ,#N/A
3,3,56,CAÑAR,CAÑAR,INGAPIRCA,#N/A
3,3,57,CAÑAR,CAÑAR,JUNCAL,#N/A
3,3,58,CAÑAR,CAÑAR,SAN ANTONIO,#N/A
3,3,61,CAÑAR,CAÑAR,ZHUD,#N/A
3,3,62,CAÑAR,CAÑAR,VENTURA,#N/A
3,3,63,CAÑAR,CAÑAR,DUCUR,#N/A
14,12,50,MORONA SANTIAGO,TIWINTZA,SANTIAGO,7/23/18
14,12,51,MORONA SANTIAGO,TIWINTZA,SAN JOSE DE MORONA,7/23/18
15,9,50,NAPO,CARLOS JULIO AROSEMENA TOLA,CARLOS JULIO AROSEMENA TOLA,5/29/18
21,6,50,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,3/8/19
21,6,51,SUCUMBIOS,CASCALES,SANTA ROSA DE SUCUMBIOS,3/8/19
21,6,52,SUCUMBIOS,CASCALES,SEVILLA,3/8/19
11,3,50,LOJA,CATAMAYO,CATAMAYO (LA TOMA),1/12/18
11,3,51,LOJA,CATAMAYO,EL TAMBO,1/12/18
11,3,52,LOJA,CATAMAYO,GUAYQUICHUMA,1/12/18
11,3,53,LOJA,CATAMAYO,SAN PEDRO DE LA BENDITA,1/12/18
11,3,54,LOJA,CATAMAYO,ZAMBI,1/12/18
17,2,50,PICHINCHA,CAYAMBE,CAYAMBE,12/18/17
17,2,51,PICHINCHA,CAYAMBE,ASCAZUBI,12/18/17
17,2,52,PICHINCHA,CAYAMBE,CANGAHUA ,12/18/17
17,2,53,PICHINCHA,CAYAMBE,OLMEDO (PESILLO),12/18/17
17,2,54,PICHINCHA,CAYAMBE,OTON,12/18/17
17,2,55,PICHINCHA,CAYAMBE,SANTA ROSA DE CUZUBAMBA,12/18/17
11,4,50,LOJA,CELICA,CELICA,4/18/19
11,4,51,LOJA,CELICA,CRUZPAMBA (CAB. EN CARLOS BUSTAMANTE),4/18/19
11,4,55,LOJA,CELICA,POZUL (SAN JUAN DE POZUL),4/18/19
11,4,56,LOJA,CELICA,SABANILLA,4/18/19
11,4,57,LOJA,CELICA,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA ,4/18/19
19,7,50,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,ZUMBI,5/17/19
18,3,50,TUNGURAHUA,CEVALLOS,CEVALLOS,3/29/18
11,5,50,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,11/9/18
11,5,51,LOJA,CHAGUARPAMBA,BUENAVISTA,11/9/18
11,5,52,LOJA,CHAGUARPAMBA,EL ROSARIO,11/9/18
11,5,53,LOJA,CHAGUARPAMBA,SANTA RUFINA,11/9/18
11,5,54,LOJA,CHAGUARPAMBA,AMARILLOS,11/9/18
6,4,50,CHIMBORAZO,CHAMBO,CHAMBO,12/9/19
7,5,50,EL ORO,CHILLA,CHILLA,3/3/18
2,2,50,BOLIVAR,CHILLANES, CHILLANES,1/25/19
2,2,51,BOLIVAR,CHILLANES,SAN JOSE DEL TAMBO (TAMBOPAMBA),1/25/19
2,3,50,BOLIVAR,CHIMBO,SAN JOSE DE CHIMBO,12/21/18
2,3,51,BOLIVAR,CHIMBO,ASUNCION (ASANCOTO) ,12/21/18
2,3,53,BOLIVAR,CHIMBO,MAGDALENA (CHAPACOTO),12/21/18
2,3,54,BOLIVAR,CHIMBO,SAN SEBASTIAN,12/21/18
2,3,55,BOLIVAR,CHIMBO,TELIMBELA,12/21/18
19,2,50,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,5/23/19
19,2,51,ZAMORA CHINCHIPE,CHINCHIPE,CHITO,5/23/19
19,2,52,ZAMORA CHINCHIPE,CHINCHIPE,EL CHORRO,5/23/19
19,2,54,ZAMORA CHINCHIPE,CHINCHIPE,LA CHONTA,5/23/19
19,2,56,ZAMORA CHINCHIPE,CHINCHIPE,PUCAPAMBA,5/23/19
19,2,59,ZAMORA CHINCHIPE,CHINCHIPE,SAN ANDRES,5/23/19
13,3,50,MANABI,CHONE,CHONE,4/19/18
13,3,51,MANABI,CHONE,BOYACA,4/19/18
13,3,52,MANABI,CHONE,CANUTO,4/19/18
13,3,53,MANABI,CHONE,CONVENTO,4/19/18
13,3,54,MANABI,CHONE,CHIBUNGA,4/19/18
13,3,55,MANABI,CHONE,ELOY ALFARO,4/19/18
13,3,56,MANABI,CHONE,RICAURTE,4/19/18
13,3,57,MANABI,CHONE,SAN ANTONIO,4/19/18
1,11,50,AZUAY,CHORDELEG,CHORDELEG,12/7/17
1,11,51,AZUAY,CHORDELEG,PRINCIPAL,12/7/17
1,11,52,AZUAY,CHORDELEG,LA UNION,12/7/17
1,11,53,AZUAY,CHORDELEG,LUIS GALARZA ORELLANA (CAB.EN DELEGSOL) ,12/7/17
1,11,54,AZUAY,CHORDELEG,SAN MARTIN DE PUZHIO,12/7/17
6,5,50,CHIMBORAZO,CHUNCHI,CHUNCHI,8/30/17
6,5,51,CHIMBORAZO,CHUNCHI,CAPZOL,8/30/17
6,5,52,CHIMBORAZO,CHUNCHI,COMPUD,8/30/17
6,5,53,CHIMBORAZO,CHUNCHI,GONZOL,8/30/17
6,5,54,CHIMBORAZO,CHUNCHI,LLAGOS,8/30/17
9,5,50,GUAYAS,COLIMES,COLIMES,2/26/18
9,5,51,GUAYAS,COLIMES,SAN JACINTO,2/26/18
6,3,50,CHIMBORAZO,COLTA,VILLA LA UNION (CAJABAMBA),8/13/17
6,3,51,CHIMBORAZO,COLTA,CAÑI,8/13/17
6,3,52,CHIMBORAZO,COLTA,COLUMBE,8/13/17
6,3,53,CHIMBORAZO,COLTA,JUAN DE VELASCO (PANGOR),8/13/17
6,3,54,CHIMBORAZO,COLTA,SANTIAGO DE QUITO (CAB. EN SAN ANTONIO DE QUITO),8/13/17
9,23,50,GUAYAS,CORONEL MARCELINO MARIDUEÑA,CORONEL MARCELINO MARIDUEÑA (SAN CARLOS),2/22/19
10,3,50,IMBABURA,COTACACHI,COTACACHI,1/24/18
10,3,51,IMBABURA,COTACACHI,APUELA,1/24/18
10,3,52,IMBABURA,COTACACHI,GARCIA MORENO  (LLURIMAGUA) ,1/24/18
10,3,53,IMBABURA,COTACACHI,IMANTAG,1/24/18
10,3,54,IMBABURA,COTACACHI,PEÑAHERRERA,1/24/18
10,3,55,IMBABURA,COTACACHI,PLAZA GUTIERREZ,1/24/18
10,3,56,IMBABURA,COTACACHI,QUIROGA,1/24/18
10,3,57,IMBABURA,COTACACHI,6 DE JULIO DE CUELLAJE (CAB. EN CUELLAJE),1/24/18
10,3,58,IMBABURA,COTACACHI,VACAS GALINDO (EL CHURO) (CAB.EN SAN MIGUEL ALTO),1/24/18
1,1,50,AZUAY,CUENCA,CUENCA,1/31/19
1,1,51,AZUAY,CUENCA,BAÑOS,1/31/19
1,1,52,AZUAY,CUENCA,CUMBE,1/31/19
1,1,53,AZUAY,CUENCA,CHAUCHA,1/31/19
1,1,54,AZUAY,CUENCA,CHECA (JIDCAY) ,1/31/19
1,1,55,AZUAY,CUENCA,CHIQUINTAD,1/31/19
1,1,56,AZUAY,CUENCA,LLACAO,1/31/19
1,1,57,AZUAY,CUENCA,MOLLETURO,1/31/19
1,1,58,AZUAY,CUENCA,NULTI,1/31/19
1,1,59,AZUAY,CUENCA,OCTAVIO CORDERO PALACIOS (SANTA ROSA) ,1/31/19
1,1,60,AZUAY,CUENCA,PACCHA,1/31/19
1,1,61,AZUAY,CUENCA,QUINGEO,1/31/19
1,1,62,AZUAY,CUENCA,RICAURTE,1/31/19
1,1,63,AZUAY,CUENCA,SAN JOAQUIN,1/31/19
1,1,64,AZUAY,CUENCA,SANTA ANA,1/31/19
1,1,65,AZUAY,CUENCA,SAYAUSI,1/31/19
1,1,66,AZUAY,CUENCA,SIDCAY,1/31/19
1,1,67,AZUAY,CUENCA,SININCAY,1/31/19
1,1,68,AZUAY,CUENCA,TARQUI,1/31/19
1,1,69,AZUAY,CUENCA,TURI,1/31/19
1,1,70,AZUAY,CUENCA,VALLE,1/31/19
1,1,71,AZUAY,CUENCA,VICTORIA DEL PORTETE (IRQUIS),1/31/19
6,10,50,CHIMBORAZO,CUMANDA,CUMANDA,10/1/18
21,7,50,SUCUMBIOS,CUYABENO,TARAPOA ,11/23/18
21,7,51,SUCUMBIOS,CUYABENO,CUYABENO,11/23/18
21,7,52,SUCUMBIOS,CUYABENO,AGUAS NEGRAS,11/23/18
9,6,50,GUAYAS,DAULE,DAULE,11/30/18
9,6,52,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS) ,11/30/18
9,6,53,GUAYAS,DAULE,LAUREL,11/30/18
9,6,54,GUAYAS,DAULE,LIMONAL,11/30/18
9,6,56,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),11/30/18
3,6,50,CAÑAR,DELEG, DELEG,8/28/19
3,6,51,CAÑAR,DELEG,SOLANO,8/28/19
9,7,50,GUAYAS,DURAN,ELOY ALFARO (DURAN),1/25/18
2,4,50,BOLIVAR,ECHEANDIA, ECHEANDIA,1/31/18
13,4,50,MANABI,EL CARMEN,EL CARMEN,11/26/17
13,4,51,MANABI,EL CARMEN,WILFRIDO LOOR MOREIRA (MAICITO),11/26/17
13,4,52,MANABI,EL CARMEN,SAN PEDRO DE SUMA,11/26/17
15,4,50,NAPO,EL CHACO,EL CHACO,12/1/17
15,4,51,NAPO,EL CHACO,GONZALO DIAZ DE PINEDA (EL BOMBON) ,12/1/17
15,4,52,NAPO,EL CHACO,LINARES,12/1/17
15,4,53,NAPO,EL CHACO,OYACACHI,12/1/17
15,4,54,NAPO,EL CHACO,SANTA ROSA,12/1/17
15,4,55,NAPO,EL CHACO,SARDINAS,12/1/17
9,8,50,GUAYAS,EL EMPALME,VELASCO IBARRA (EL EMPALME),6/15/18
9,8,51,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO) ,6/15/18
9,8,52,GUAYAS,EL EMPALME,EL ROSARIO,6/15/18
7,6,50,EL ORO,EL GUABO,EL GUABO,3/3/18
7,6,51,EL ORO,EL GUABO,BARBONES (SUCRE) ,3/3/18
7,6,52,EL ORO,EL GUABO,LA IBERIA,3/3/18
7,6,53,EL ORO,EL GUABO,TENDALES (CAB.EN PUERTO TENDALES),3/3/18
7,6,54,EL ORO,EL GUABO,RIO BONITO,3/3/18
1,12,50,AZUAY,EL PAN, EL PAN,4/20/18
1,12,53,AZUAY,EL PAN,SAN VICENTE,4/20/18
19,6,50,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,11/28/17
19,6,51,ZAMORA CHINCHIPE,EL PANGUI,EL GUISME ,11/28/17
19,6,52,ZAMORA CHINCHIPE,EL PANGUI,PACHICUTZA,11/28/17
19,6,53,ZAMORA CHINCHIPE,EL PANGUI,TUNDAYME,11/28/17
3,5,50,CAÑAR,EL TAMBO,EL TAMBO ,7/28/19
9,9,50,GUAYAS,EL TRIUNFO,EL TRIUNFO,10/31/18
8,2,50,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),4/26/18
8,2,51,ESMERALDAS,ELOY ALFARO,ANCHAYACU,4/26/18
